team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,fantasy_points,rush_attempts,rush_ypa,rush_share,delta_targets,targets_3wk_avg,targets_7wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,racr,team_implied_points,is_favored,abs_spread,def_te_ftps,def_te_targets,def_te_yards_per_target,years_exp_filled,is_rookie,is_second_year,draft_number_filled,is_undrafted
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,8,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33,0.0,0.0,-0.2,0.0,34.0,34.0,23.0,NYJ,11.0,0.19,CIN,NYJ,77.0,5.5,outdoors,fieldturf,57.0,8.0,2.0,7.0,0.19,0.058823529411764705,0.0,0.0,1.9,0.0,0.0,0.0,-3.0,2.3333333333333335,1.1666666666666667,1.1666666666666667,4.333333333333333,2.1666666666666665,2.1666666666666665,0.15333333333333332,0.08,0.07333333333333332,4.3,2.15,2.15,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,4.5,0.0,0.5,0.95,1.2857142857142858,35.75,0,5.5,7.23,7.08,6.584745762711864,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,5,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DET,1.0,0.02,CIN,DET,61.0,-10.5,outdoors,fieldturf,84.0,7.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.01,0.003333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,1,10.5,7.31,6.92,7.348265895953758,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,15,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,CIN,BAL,,-2.5,outdoors,fieldturf,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.5714285714285714,-0.5714285714285714,11.333333333333334,12.0,-0.6666666666666661,0.05666666666666669,0.15285714285714286,-0.09619047619047616,3.5,3.6714285714285713,-0.17142857142857126,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,,1,2.5,5.38,6.38,7.5,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,14,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,36.0,36.0,19.0,BUF,6.0,0.1,BUF,CIN,73.0,6.0,outdoors,a_turf,31.0,12.0,1.0,5.0,0.1,0.027777777777777776,0.0,0.0,2.1,0.0,0.0,0.0,-1.0,1.3333333333333333,2.2857142857142856,-0.9523809523809523,13.0,12.857142857142858,0.14285714285714235,0.13000000000000003,0.18857142857142858,-0.05857142857142855,4.133333333333334,5.242857142857143,-1.1095238095238091,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,11.0,0.0,1.0,2.1,2.2,39.5,1,6.0,15.92,10.54,9.181214421252372,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,4,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DEN,1.0,0.02,DEN,CIN,31.0,7.5,outdoors,grass,66.0,12.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1,7.5,15.92,10.54,9.181214421252372,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,9,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,25.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,0.0,-0.01,0.0,47.0,47.0,15.0,CHI,11.0,0.16,CIN,CHI,89.0,-3.0,outdoors,fieldturf,50.0,6.0,2.0,25.0,0.16,0.0425531914893617,0.0,0.0,6.2,0.0,0.0,0.0,0.0,3.0,1.2857142857142858,1.7142857142857142,12.666666666666666,5.428571428571429,7.238095238095237,0.20000000000000004,0.09142857142857143,0.10857142857142861,6.366666666666667,2.7285714285714286,3.6380952380952385,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.0,21.0,0.0,1.0,3.1,1.68,46.0,1,3.0,7.31,7.38,7.588075880758808,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,12,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7199999999999998,0.0,0.0,0.0,0.0,38.0,38.0,23.0,NE,14.0,0.22,CIN,NE,46.0,-7.5,outdoors,fieldturf,54.0,7.0,1.0,5.0,0.22,0.02631578947368421,0.0,0.0,1.9,0.0,0.0,0.0,-2.0,2.0,1.8571428571428572,0.1428571428571428,14.333333333333334,8.0,6.333333333333334,0.2366666666666667,0.16999999999999998,0.06666666666666671,4.433333333333333,3.742857142857143,0.6904761904761898,0.0,0.14285714285714285,-0.14285714285714285,0.0,9.0,0.0,1.0,1.9,1.8,26.75,1,7.5,8.15,8.38,7.242243436754175,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,1,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CLE,0.0,0.0,CLE,CIN,33.0,-5.5,outdoors,grass,63.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0,5.5,15.92,10.54,9.181214421252372,7,0,0,275.0,1
CIN,TE,Tanner Hudson,77.0,239.0,00-0034613,7,6,,,3.5040000000000022,,,,,,,,,6.452,5.560536929748915,7.283006318589962,80.0,-0.5385627504056956,0.0,5.0,0.0,0.0,6.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.940000000000001,0.0,0.0,0.43000000000000005,0.0,45.0,45.0,16.0,GB,16.0,0.25,GB,CIN,45.0,14.0,outdoors,grass,64.0,14.0,5.0,6.0,0.25,0.1111111111111111,7.283006318589962,1.0,11.0,0.0,0.0,0.0,5.0,1.6666666666666667,1.0,0.6666666666666667,2.0,1.2,0.8,0.09666666666666666,0.057999999999999996,0.03866666666666667,3.6666666666666665,2.2,1.4666666666666663,0.3333333333333333,0.2,0.1333333333333333,0.0,2.0,0.25,0.8,2.2,1.6666666666666667,29.5,1,14.0,15.92,10.54,9.181214421252372,7,0,0,275.0,1
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,4,86.0,,5.0687500000000005,,,,,,,,,6.851428571428571,3.3180758068573812,28.093390605514763,87.5,-1.1975132063390124,0.0,8.0,0.0,0.0,41.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.47,0.0,0.0,-0.06,0.0,33.0,33.0,17.0,KC,30.0,0.55,KC,BAL,57.0,-2.5,outdoors,grass,89.0,10.0,8.0,41.0,0.55,0.24242424242424243,28.093390605514763,0.0,10.0,0.0,0.0,0.0,2.0,5.666666666666667,4.5,1.166666666666667,37.333333333333336,29.0,8.333333333333336,0.7200000000000001,0.7275,-0.007499999999999951,12.833333333333334,10.0,2.833333333333334,0.6666666666666666,0.5,0.16666666666666663,0.3333333333333333,3.75,0.0,0.875,1.25,0.7317073170731707,27.25,0,2.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,8,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,27.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640000000000001,0.0,0.0,-0.06,0.0,22.0,22.0,35.0,CHI,37.0,0.6,BAL,CHI,46.0,2.5,outdoors,grass,60.0,2.0,3.0,27.0,0.6,0.13636363636363635,0.0,0.0,6.4,0.0,0.0,0.0,-3.0,4.0,4.285714285714286,-0.2857142857142856,30.666666666666668,29.714285714285715,0.9523809523809526,0.6533333333333333,0.6957142857142857,-0.04238095238095241,5.733333333333334,8.171428571428573,-2.4380952380952383,0.0,0.2857142857142857,-0.2857142857142857,1.0,11.333333333333334,0.0,1.0,2.1333333333333333,1.2592592592592593,21.75,0,2.5,7.31,7.38,7.588075880758808,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,5,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,31.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.870000000000001,0.0,0.0,0.0,0.0,20.0,20.0,19.0,HOU,25.0,0.58,BAL,HOU,54.0,-2.5,outdoors,grass,78.0,2.0,3.0,31.0,0.58,0.15,0.0,0.0,4.2,0.0,0.0,0.0,-5.0,5.666666666666667,4.2,1.4666666666666668,45.666666666666664,29.4,16.266666666666666,0.6466666666666666,0.6980000000000001,-0.05133333333333345,13.766666666666667,8.84,4.926666666666668,0.6666666666666666,0.4,0.2666666666666666,0.0,7.333333333333333,0.0,0.6666666666666666,1.4000000000000001,0.7096774193548387,28.25,1,2.5,4.54,6.00,6.346666666666667,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,13,86.0,,7.533333333333332,,,,,,,,,6.140000000000001,4.599919795200075,13.17592187727737,66.66666666666666,1.2917787421259472,0.0,6.0,0.0,0.0,43.0,0.0,4.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.920000000000002,0.0,0.0,-0.08,0.0,32.0,32.0,22.0,CIN,41.0,0.68,BAL,CIN,46.0,7.0,outdoors,grass,38.0,11.0,6.0,43.0,0.68,0.1875,13.17592187727737,0.0,8.7,0.0,0.0,0.0,3.0,4.666666666666667,4.428571428571429,0.23809523809523814,32.0,32.42857142857143,-0.4285714285714306,0.6533333333333334,0.6385714285714286,0.014761904761904865,8.833333333333334,9.5,-0.6666666666666661,0.3333333333333333,0.5714285714285714,-0.23809523809523808,1.0,7.833333333333333,0.0,0.6666666666666666,1.45,1.0930232558139534,19.5,0,7.0,15.92,10.54,9.181214421252372,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,9,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,37.0,0.0,2.0,0.0,22.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.5100000000000016,-1.0999999999999996,0.0,1.25,-0.21,23.0,23.0,31.0,MIA,28.0,0.5,MIA,BAL,34.0,-7.5,outdoors,grass,73.0,5.0,3.0,37.0,0.5,0.13043478260869565,0.0,2.0,16.6,2.0,2.0,0.06451612903225806,0.0,4.0,4.571428571428571,-0.5714285714285712,32.666666666666664,34.42857142857143,-1.7619047619047663,0.6266666666666666,0.66,-0.03333333333333344,9.866666666666669,10.328571428571431,-0.46190476190476204,0.6666666666666666,0.5714285714285714,0.09523809523809523,1.6666666666666667,7.333333333333333,1.0,0.6666666666666666,5.533333333333334,0.5945945945945946,13.25,0,7.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,2,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.69,0.0,-1.1,-0.01,29.0,29.0,21.0,CLE,45.0,0.8,BAL,CLE,58.0,12.5,outdoors,grass,82.0,3.0,3.0,6.0,0.8,0.10344827586206896,0.0,0.0,1.4,1.0,2.0,0.047619047619047616,2.0,2.0,2.0,0.0,5.0,5.0,0.0,0.775,0.775,0.0,1.45,1.45,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.4666666666666666,0.3333333333333333,22.75,0,12.5,6.77,6.77,7.146233382570164,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,11,86.0,,7.908000000000001,,,,,,,,,3.2479999999999998,1.8019372186005032,19.99898841737899,60.0,0.9945774806846233,0.0,5.0,1.0,0.0,30.0,0.0,3.0,0.0,32.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.890000000000001,30.09,0.0,-0.86,0.98,25.0,25.0,30.0,CLE,37.0,0.61,CLE,BAL,39.0,-7.5,outdoors,grass,44.0,20.0,5.0,30.0,0.61,0.2,19.99898841737899,1.0,15.7,1.0,35.0,0.03333333333333333,0.0,4.333333333333333,4.714285714285714,-0.3809523809523814,33.333333333333336,33.285714285714285,0.047619047619051,0.58,0.6071428571428571,-0.027142857142857135,14.233333333333334,9.985714285714286,4.2476190476190485,1.3333333333333333,0.5714285714285714,0.7619047619047619,1.0,6.4,0.0,0.6,3.1399999999999997,1.0666666666666667,15.75,0,7.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,10,86.0,,8.016,,,,,,,,,3.476,2.952669332897411,28.959537572254334,60.0,0.3178704582833992,0.0,5.0,0.0,0.0,33.0,0.0,3.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-19.57,0.0,0.0,0.22999999999999998,0.0,29.0,29.0,36.0,MIN,44.0,0.63,MIN,BAL,46.0,-4.5,dome,sportturf,,,5.0,33.0,0.63,0.1724137931034483,28.959537572254334,1.0,10.4,0.0,0.0,0.0,2.0,3.6666666666666665,4.857142857142857,-1.1904761904761902,32.333333333333336,38.285714285714285,-5.952380952380949,0.5766666666666667,0.6357142857142858,-0.059047619047619126,11.133333333333335,11.614285714285714,-0.48095238095237924,1.0,0.7142857142857143,0.2857142857142857,0.6666666666666666,2.8,0.3333333333333333,0.6,2.08,0.42424242424242425,20.75,0,4.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,14,86.0,,8.902000000000001,,,,,,,,,2.6060000000000003,1.8927281998769498,16.69166729168229,20.0,-0.35975530717178117,0.0,5.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.760000000000002,0.0,0.0,-0.87,0.0,35.0,35.0,40.0,PIT,54.0,0.68,BAL,PIT,49.0,5.5,outdoors,grass,44.0,6.0,5.0,27.0,0.68,0.14285714285714285,16.69166729168229,0.0,1.9,0.0,0.0,0.0,-1.0,4.666666666666667,4.285714285714286,0.3809523809523814,31.0,31.428571428571427,-0.42857142857142705,0.6766666666666667,0.6242857142857143,0.05238095238095242,4.233333333333334,8.82857142857143,-4.595238095238095,0.0,0.5714285714285714,-0.5714285714285714,0.6666666666666666,1.8,0.0,0.2,0.38,0.3333333333333333,21.75,0,5.5,9.54,8.46,7.437352245862884,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,15,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,CIN,BAL,,-2.5,outdoors,fieldturf,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.6666666666666665,3.857142857142857,-0.1904761904761907,23.333333333333332,27.571428571428573,-4.238095238095241,0.4533333333333334,0.5385714285714286,-0.08523809523809517,3.5333333333333345,7.914285714285714,-4.38095238095238,0.0,0.5714285714285714,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,,0,2.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,12,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,23.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.04,-4.71,0.0,-0.6,0.0,23.0,23.0,34.0,NYJ,42.0,0.67,BAL,NYJ,33.0,14.0,outdoors,grass,54.0,3.0,3.0,23.0,0.67,0.13043478260869565,0.0,0.0,2.1,2.0,1.0,0.058823529411764705,-2.0,4.333333333333333,4.0,0.33333333333333304,28.666666666666668,30.714285714285715,-2.0476190476190474,0.6366666666666667,0.6242857142857143,0.012380952380952381,9.4,8.857142857142858,0.5428571428571427,0.6666666666666666,0.5714285714285714,0.09523809523809523,1.0,3.0,0.0,0.3333333333333333,0.7000000000000001,0.391304347826087,9.5,0,14.0,7.23,7.08,6.584745762711864,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,255.0,00-0034753,7,1,86.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4500000000000002,0.0,0.0,0.0,0.0,19.0,19.0,29.0,BUF,38.0,0.75,BUF,BAL,81.0,-1.5,outdoors,a_turf,58.0,8.0,1.0,4.0,0.75,0.05263157894736842,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.75,0.75,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.5,1.25,39.75,0,1.5,5.38,6.38,7.5,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,6,86.0,,4.843333333333335,,,,,,,,,3.9466666666666668,2.0296324379971935,15.790045642251687,66.66666666666666,-1.0837695670786802,0.0,6.0,3.0,0.0,34.0,0.0,4.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.380000000000003,-1.1800000000000002,0.0,-0.01,-1.11,34.0,34.0,37.0,LA,61.0,0.78,BAL,LA,20.0,-7.0,outdoors,grass,64.0,15.0,6.0,34.0,0.78,0.17647058823529413,15.790045642251687,0.0,6.6000000000000005,3.0,0.6666666666666666,0.08108108108108109,3.0,5.666666666666667,4.5,1.166666666666667,35.333333333333336,30.166666666666668,5.166666666666668,0.6366666666666667,0.7116666666666668,-0.07500000000000007,6.933333333333334,8.466666666666667,-1.5333333333333332,0.0,0.3333333333333333,-0.3333333333333333,1.0,4.0,0.0,0.6666666666666666,1.1,0.7058823529411765,13.5,1,7.0,6.77,8.08,5.731435643564357,7,0,0,86.0,0
BAL,TE,Mark Andrews,77.0,250.0,00-0034753,7,3,86.0,,10.304999999999998,,,,,,,,,4.408,3.635000877639044,21.476953002883047,100.0,-0.10379135088926894,0.0,6.0,0.0,0.0,65.0,0.0,6.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.87,0.0,0.0,1.55,0.0,28.0,28.0,19.0,DET,46.0,0.81,BAL,DET,68.0,4.5,outdoors,grass,74.0,7.0,6.0,65.0,0.81,0.21428571428571427,21.476953002883047,2.0,27.1,0.0,0.0,0.0,3.0,3.3333333333333335,3.3333333333333335,0.0,25.0,25.0,0.0,0.7866666666666667,0.7866666666666667,0.0,10.0,10.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,15.166666666666666,0.3333333333333333,1.0,4.516666666666667,1.4,31.75,0,4.5,7.31,6.92,7.348265895953758,7,0,0,86.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,12,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9299999999999997,0.0,0.0,-0.03,0.0,35.0,35.0,25.0,PIT,19.0,0.29,CHI,PIT,59.0,3.0,outdoors,grass,51.0,3.0,1.0,4.0,0.29,0.02857142857142857,0.0,0.0,1.4,0.0,0.0,0.0,-2.0,1.3333333333333333,0.5714285714285714,0.7619047619047619,7.333333333333333,3.142857142857143,4.19047619047619,0.21999999999999997,0.24428571428571427,-0.0242857142857143,1.0666666666666667,0.4571428571428572,0.6095238095238095,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.4,1.0,28.0,0,3.0,9.54,8.46,7.437352245862884,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,11,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,18.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.69,0.0,0.0,-0.03,0.0,32.0,32.0,39.0,MIN,16.0,0.21,MIN,CHI,36.0,3.0,dome,sportturf,,,3.0,18.0,0.21,0.09375,0.0,0.0,1.8,0.0,0.0,0.0,3.0,1.0,0.42857142857142855,0.5714285714285714,6.0,2.5714285714285716,3.4285714285714284,0.21999999999999997,0.27285714285714285,-0.05285714285714288,0.6,0.2571428571428572,0.3428571428571428,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.3333333333333333,0.6,0.4444444444444444,19.5,1,3.0,7.31,7.38,7.588075880758808,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,7,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NO,22.0,0.32,CHI,NO,40.0,4.5,outdoors,grass,49.0,8.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.25166666666666665,0.05833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0,4.5,7.31,6.92,7.559248554913295,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,10,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NYG,11.0,0.16,CHI,NYG,44.0,4.5,outdoors,grass,33.0,10.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25666666666666665,0.29857142857142854,-0.04190476190476189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0,4.5,6.31,7.08,6.464689265536723,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,2,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DET,6.0,0.09,DET,CHI,73.0,6.0,dome,fieldturf,,,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,1,6.0,7.31,7.38,7.588075880758808,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,14,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.0,0.0,35.0,35.0,32.0,GB,20.0,0.29,GB,CHI,49.0,6.5,outdoors,grass,16.0,9.0,1.0,-2.0,0.29,0.02857142857142857,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.6666666666666666,0.7142857142857143,-0.04761904761904767,0.6666666666666666,2.857142857142857,-2.1904761904761907,0.27666666666666667,0.25857142857142856,0.01809523809523811,0.8666666666666666,0.6285714285714287,0.23809523809523792,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,-1.0,27.75,1,6.5,7.31,7.38,7.588075880758808,7,0,0,123.0,0
CHI,TE,Durham Smythe,76.0,248.0,00-0034798,7,13,123.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PHI,22.0,0.25,PHI,CHI,39.0,7.0,outdoors,grass,42.0,18.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3333333333333333,0.5714285714285714,0.7619047619047619,7.333333333333333,3.142857142857143,4.19047619047619,0.25,0.26285714285714284,-0.012857142857142845,1.0666666666666667,0.4571428571428572,0.6095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,7.0,7.31,7.38,7.588075880758808,7,0,0,123.0,0
